"theDate","Label1","Deaths","Population","percapita","standardpop","ASM"
2023-05-25,"80 and over",55.3265306122449,206183.516483516,0.000268336342089054,208100,55.8407927887321
2023-05-26,"80 and over",55.7959183673469,206192.307692308,0.000270601357498791,208100,56.3121424954985
2023-05-27,"80 and over",56.265306122449,206201.098901099,0.000272866179774511,208100,56.7834520110757
2023-05-28,"80 and over",56.734693877551,206209.89010989,0.000275130808940914,208100,57.2547213406042
2023-05-29,"80 and over",57.2040816326531,206218.681318681,0.000277395245022697,208100,57.7259504892232
2023-05-30,"80 and over",57.6734693877551,206227.472527473,0.000279659488044553,208100,58.1971394620715
2023-05-31,"80 and over",58.1428571428571,206236.263736264,0.000281923538031171,208100,58.6682882642867
2023-06-01,"80 and over",57.265306122449,206245.054945055,0.000277656626180467,208100,57.7803439081552
2023-06-02,"80 and over",56.3877551020408,206253.846153846,0.000273390078069045,208100,56.8924752461683
2023-06-03,"80 and over",55.5102040816327,206262.637362637,0.000269123893650396,208100,56.0046822686474
2023-06-04,"80 and over",54.6326530612245,206271.428571429,0.000264858072878019,208100,55.1169649659157
2023-06-05,"80 and over",53.7551020408163,206280.21978022,0.00026059261570542,208100,54.2293233282978
2023-06-06,"80 and over",52.8775510204082,206289.010989011,0.000256327522086113,208100,53.3417573461202
2023-06-07,"80 and over",52,206297.802197802,0.000252062791973622,208100,52.4542670097107
2023-06-08,"80 and over",52.4081632653061,206306.593406593,0.000254030481527166,208100,52.8637432058032
2023-06-09,"80 and over",52.8163265306122,206315.384615385,0.000255998003392103,208100,53.2731845058966
2023-06-10,"80 and over",53.2244897959184,206324.175824176,0.000257965357589868,208100,53.6825909144516
2023-06-11,"80 and over",53.6326530612245,206332.967032967,0.000259932544141893,208100,54.091962435928
2023-06-12,"80 and over",54.0408163265306,206341.758241758,0.000261899563069605,208100,54.5012990747849
2023-06-13,"80 and over",54.4489795918367,206350.549450549,0.000263866414394429,208100,54.9106008354806
2023-06-14,"80 and over",54.8571428571429,206359.340659341,0.000265833098137784,208100,55.3198677224728
2023-06-15,"80 and over",54.8775510204082,206368.131868132,0.000265920665771567,208100,55.3380905470631
2023-06-16,"80 and over",54.8979591836735,206376.923076923,0.000266008225944968,208100,55.3563118191479
2023-06-17,"80 and over",54.9183673469388,206385.714285714,0.000266095778658941,208100,55.3745315389255
2023-06-18,"80 and over",54.9387755102041,206394.505494505,0.000266183323914437,208100,55.3927497065944
2023-06-19,"80 and over",54.9591836734694,206403.296703297,0.000266270861712412,208100,55.4109663223529
2023-06-20,"80 and over",54.9795918367347,206412.087912088,0.000266358392053816,208100,55.4291813863992
2023-06-21,"80 and over",55,206420.879120879,0.000266445914939604,208100,55.4473948989316
2023-06-22,"80 and over",54.8571428571429,206429.67032967,0.00026574252998387,208100,55.3010204896434
2023-06-23,"80 and over",54.7142857142857,206438.461538462,0.000265039204935617,208100,55.1546585471018
2023-06-24,"80 and over",54.5714285714286,206447.252747253,0.00026433593978719,208100,55.0083090697142
2023-06-25,"80 and over",54.4285714285714,206456.043956044,0.000263632734530938,208100,54.8619720558882
2023-06-26,"80 and over",54.2857142857143,206464.835164835,0.000262929589159211,208100,54.7156475040318
2023-06-27,"80 and over",54.1428571428571,206473.626373626,0.000262226503664359,208100,54.569335412553
2023-06-28,"80 and over",54,206482.417582418,0.000261523478038734,208100,54.4230357798605
2023-06-29,"80 and over",54.3673469387755,206491.208791209,0.00026329133940878,208100,54.7909277309672
2023-06-30,"80 and over",54.734693877551,206500,0.000265059050254484,208100,55.1587883579582
2023-07-01,"80 and over",55.1020408163265,206517.391304348,0.000266815499015876,208100,55.5243053452038
2023-07-02,"80 and over",55.469387755102,206534.782608696,0.000268571651973001,208100,55.8897607755815
2023-07-03,"80 and over",55.8367346938776,206552.173913043,0.000270327509200578,208100,56.2551546646402
2023-07-04,"80 and over",56.2040816326531,206569.565217391,0.000272083070773299,208100,56.6204870279235
2023-07-05,"80 and over",56.5714285714286,206586.956521739,0.000273838336765833,208100,56.9857578809699
2023-07-06,"80 and over",56.5918367346939,206604.347826087,0.000273914064878882,208100,57.0015169012953
2023-07-07,"80 and over",56.6122448979592,206621.739130435,0.000273989780243895,208100,57.0172732687545
2023-07-08,"80 and over",56.6326530612245,206639.130434783,0.000274065482864091,208100,57.0330269840172
2023-07-09,"80 and over",56.6530612244898,206656.52173913,0.000274141172742687,208100,57.0487780477532
2023-07-10,"80 and over",56.6734693877551,206673.913043478,0.0002742168498829,208100,57.0645264606316
2023-07-11,"80 and over",56.6938775510204,206691.304347826,0.000274292514287947,208100,57.0802722233217
2023-07-12,"80 and over",56.7142857142857,206708.695652174,0.00027436816596104,208100,57.0960153364924
2023-07-13,"80 and over",57,206726.086956522,0.000275727175216102,208100,57.3788251624708
2023-07-14,"80 and over",57.2857142857143,206743.47826087,0.000277085955830882,208100,57.6615874084066
2023-07-15,"80 and over",57.5714285714286,206760.869565217,0.000278444507863076,208100,57.9443020863061
2023-07-16,"80 and over",57.8571428571429,206778.260869565,0.000279802831370358,208100,58.2269692081715
2023-07-17,"80 and over",58.1428571428571,206795.652173913,0.000281160926410385,208100,58.5095887860011
2023-07-18,"80 and over",58.4285714285714,206813.043478261,0.000282518793040794,208100,58.7921608317892
2023-07-19,"80 and over",58.7142857142857,206830.434782609,0.000283876431319201,208100,59.0746853575257
2023-07-20,"80 and over",58.2448979591837,206847.826086957,0.000281583321715444,208100,58.5974892489839
2023-07-21,"80 and over",57.7755102040816,206865.217391304,0.000279290597678362,208100,58.1203733768671
2023-07-22,"80 and over",57.3061224489796,206882.608695652,0.000276998259110718,208100,57.6433377209405
2023-07-23,"80 and over",56.8367346938776,206900,0.00027470630591531,208100,57.1663822609759
2023-07-24,"80 and over",56.3673469387755,206917.391304348,0.000272414737994965,208100,56.6895069767522
2023-07-25,"80 and over",55.8979591836735,206934.782608696,0.000270123555252545,208100,56.2127118480547
2023-07-26,"80 and over",55.4285714285714,206952.173913043,0.000267832757590946,208100,55.7359968546758
2023-07-27,"80 and over",56.1428571428571,206969.565217391,0.000271261415096888,208100,56.4495004816623
2023-07-28,"80 and over",56.8571428571429,206986.956521739,0.0002746894964426,208100,57.1628842097051
2023-07-29,"80 and over",57.5714285714286,207004.347826087,0.0002781170017733,208100,57.8761480690237
2023-07-30,"80 and over",58.2857142857143,207021.739130435,0.000281543931234155,208100,58.5892920898276
2023-07-31,"80 and over",59,207039.130434783,0.000284970284970285,208100,59.3023163023163
2023-08-01,"80 and over",59.7142857142857,207056.52173913,0.000288396063126761,208100,60.0152207366789
2023-08-02,"80 and over",60.4285714285714,207073.913043478,0.000291821265848603,208100,60.7280054230943
2023-08-03,"80 and over",59.6938775510204,207091.304347826,0.000288249078052837,208100,59.9846331427954
2023-08-04,"80 and over",58.9591836734694,207108.695652174,0.000284677490183646,208100,59.2413857072167
2023-08-05,"80 and over",58.2244897959184,207126.086956522,0.00028110650208991,208100,58.4982630849103
2023-08-06,"80 and over",57.4897959183673,207143.47826087,0.000277536113620563,208100,57.7552652444392
2023-08-07,"80 and over",56.7551020408163,207160.869565217,0.000273966324624588,208100,57.0123921543768
2023-08-08,"80 and over",56.0204081632653,207178.260869565,0.000270397134951019,208100,56.2696437833071
2023-08-09,"80 and over",55.2857142857143,207195.652173913,0.000266828544448941,208100,55.5270200998246
2023-08-10,"80 and over",55.2448979591837,207213.043478261,0.000266609172047509,208100,55.4813687030867
2023-08-11,"80 and over",55.2040816326531,207230.434782609,0.000266389836466656,208100,55.435724968711
2023-08-12,"80 and over",55.1632653061224,207247.826086957,0.00026617053769711,208100,55.3900888947687
2023-08-13,"80 and over",55.1224489795918,207265.217391304,0.000265951275729608,208100,55.3444604793313
2023-08-14,"80 and over",55.0816326530612,207282.608695652,0.000265732050554884,208100,55.2988397204713
2023-08-15,"80 and over",55.0408163265306,207300,0.000265512862163679,208100,55.2532266162615
2023-08-16,"80 and over",55,207317.391304348,0.000265293710546736,208100,55.2076211647757
2023-08-17,"80 and over",56.1428571428571,207334.782608696,0.000270783591814481,208100,56.3500654565934
2023-08-18,"80 and over",57.2857142857143,207352.173913043,0.000276272552173666,208100,57.4923181073398
2023-08-19,"80 and over",58.4285714285714,207369.565217391,0.00028176059185599,208100,58.6343791652315
2023-08-20,"80 and over",59.5714285714286,207386.956521739,0.000287247711093075,208100,59.7762486784688
2023-08-21,"80 and over",60.7142857142857,207404.347826087,0.000292733910116465,208100,60.9179266952363
2023-08-22,"80 and over",61.8571428571429,207421.739130435,0.000298219189157626,208100,62.0594132637019
2023-08-23,"80 and over",63,207439.130434783,0.000303703548447947,208100,63.2007084320178
2023-08-24,"80 and over",62.7142857142857,207456.52173913,0.000302300863759525,208100,62.9088097483571
2023-08-25,"80 and over",62.4285714285714,207473.913043478,0.000300898414228534,208100,62.616960000958
2023-08-26,"80 and over",62.1428571428571,207491.304347826,0.000299496199795846,208100,62.3251591775155
2023-08-27,"80 and over",61.8571428571429,207508.695652174,0.000298094220402348,208100,62.0334072657286
2023-08-28,"80 and over",61.5714285714286,207526.086956522,0.00029669247598895,208100,61.7417042533005
2023-08-29,"80 and over",61.2857142857143,207543.47826087,0.000295290966496581,208100,61.4500501279385
